,ts_code,name_x,area,fullname,enname,cnspell,market,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,company_abbr_name,name_y,industry,industry_1,industry_2,industry_3,industry_1_code,industry_2_code
623,601688.SH,华泰证券,江苏,华泰证券股份有限公司,"Huatai Securities Co.,Ltd.",htzq,主板,20100226,SSE,张伟,周易,张辉,907665.0,19910409,江苏,南京市,www.htsc.com.cn,boardoffice@htsc.com;zhanghui@htsc.com,11610.0,华泰证券,华泰证券,S490101,非银金融,证券,证券,S490000,S490100
624,601689.SH,拓普集团,浙江,宁波拓普集团股份有限公司,"Ningbo Tuopu Group Co., Ltd.",tpjt,主板,20150319,SSE,邬建树,王斌,王明臻,110204.6572,20040422,浙江,宁波市,www.tuopu.com,tuopu@tuopu.com;wmz@tuopu.com;gyc@tuopu.com,9118.0,拓普集团,拓普集团,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
625,601696.SH,中银证券,上海,中银国际证券股份有限公司,"BOC International (China) Co., Ltd.",zyzq,主板,20200226,SSE,宁敏,宁敏,翟增军,277800.0,20020228,上海,上海市,www.bocifunds.com,webmaster@bocichina.com;zengjun.zhai@bocichina.com,2868.0,中银证券,中银证券,S490101,非银金融,证券,证券,S490000,S490100
626,601698.SH,中国卫通,北京,中国卫通集团股份有限公司,"China Satellite Communications Co.,Ltd.",zgwt,主板,20190628,SSE,李忠宝,孙京,吕静伟,400000.0,20011127,北京,北京市,www.chinasatcom.com,chinasatcom@chinasatcom.com;lvjingwei@chinasatcom.com;guanli@chinasatcom.com,556.0,中国卫通,中国卫通,S650101,国防军工,航天装备,航天装备,S650000,S650100
627,601700.SH,风范股份,江苏,常熟风范电力设备股份有限公司,"Changshu Fengfan Power Equipment Co.,Ltd.",ffgf,主板,20110118,SSE,范立义,范立义,孙连键,113323.2,19930715,江苏,苏州市,www.cstower.cn,cstower@126.com;sunlj@cstower.cn;chenw@cstower.cn;1490503553@qq.com,1055.0,风范股份,风范股份,S630404,电气设备,高低压设备,线缆部件及其他,S630000,S630400
628,601717.SH,郑煤机,河南,郑州煤矿机械集团股份有限公司,"Zhengzhou Coal Mining Machinery Group Co., Ltd",zmj,主板,20100803,SSE,焦承尧,贾浩,张海斌,177949.367,20021106,河南,郑州市,www.zmj.com,ir@zmj.com;haibin.zhang@zmj.com;zhipeng.xi@zmj.com,17415.0,郑 煤 机,郑煤机,S640203,机械设备,专用设备,冶金矿采化工设备,S640000,S640200
629,601718.SH,际华集团,北京,际华集团股份有限公司,Jihua Group Corporation Limited,jhjt,主板,20100816,SSE,吴同兴,夏前军,邱卫兵,439162.9404,20060804,北京,北京市,www.jihuachina.com,ir@jihuachina.com,20714.0,际华集团,际华集团,S350207,纺织服装,服装家纺,其他服装,S350000,S350200
630,601727.SH,上海电气,上海,上海电气集团股份有限公司,Shanghai Electric Group Company Limited,shdq,主板,20081205,SSE,冷伟青,刘平,周志炎,1570597.1092,20040301,上海,上海市,www.shanghai-electric.com,service@shanghai-electric.com;ir@shanghai-electric.com,39312.0,上海电气,上海电气,S630301,电气设备,电源设备,综合电力设备商,S630000,S630300
631,601766.SH,中国中车,北京,中国中车股份有限公司,CRRC Corporation Limited,zgzc,主板,20080818,SSE,孙永才,楼齐良,王健,2869886.4088,20071228,北京,北京市,www.crrcgc.cc,crrc@crrcgc.cc,164177.0,中国中车,中国中车,S640501,机械设备,运输设备,铁路设备,S640000,S640500
632,601777.SH,力帆科技,重庆,力帆科技(集团)股份有限公司,"Lifan Technology (Group) Co., Ltd.",lfkj,主板,20101125,SSE,徐志豪,杨波,伍定军,450000.0,19971201,重庆,重庆市,www.lifan.com,tzzqb@lifan.com;mail@lifan.com,5544.0,力帆股份,力帆股份,S280101,汽车,汽车整车,乘用车,S280000,S280100
633,601778.SH,晶科科技,江西,晶科电力科技股份有限公司,"Jinko Power Technology Co., Ltd.",jkkj,主板,20200519,SSE,李仙德,李仙德,常阳,289430.4131,20110728,江西,上饶市,www.jinkopower.com,irchina@jinkopower.com,1180.0,晶科科技,晶科科技,S410105,公用事业,电力,新能源发电,S410000,S410100
634,601788.SH,光大证券,上海,光大证券股份有限公司,Everbright Securities Company Limited,gdzq,主板,20090818,SSE,刘秋明,刘秋明,朱勤,461078.7639,19960423,上海,上海市,www.ebscn.com,ebs@ebscn.com;zhuqin@ebscn.com;chenlan@ebscn.com;husm@ebscn.com,9162.0,光大证券,光大证券,S490101,非银金融,证券,证券,S490000,S490100
635,601789.SH,宁波建工,浙江,宁波建工股份有限公司,"Ningbo Construction Co., Ltd",nbjg,主板,20110816,SSE,周杰,徐文卫,李长春,97609.1545,20041220,浙江,宁波市,www.jiangong.com.cn,licc@jiangong.com.cn;veichxh@163.com;nbjg601789@163.com,5548.0,宁波建工,宁波建工,S620101,建筑装饰,房屋建设,房屋建设,S620000,S620100
636,601798.SH,蓝科高新,甘肃,甘肃蓝科石化高新装备股份有限公司,Lanpec Technologies Limited,lkgx,主板,20110622,SSE,张玉福,张玉福,李旭杨,35452.8198,20010430,甘肃,兰州市,www.lanpec.com,lanpec@lanpec.com;lixy@lanpec.com;yangyancheng@lanpec.com,1344.0,蓝科高新,*ST蓝科,S640203,机械设备,专用设备,冶金矿采化工设备,S640000,S640200
637,601799.SH,星宇股份,江苏,常州星宇车灯股份有限公司,"Changzhou Xingyu Automotive Lighting Systems Co., Ltd.",xygf,主板,20110201,SSE,周晓萍,周晓萍,李树军,28567.9419,20000518,江苏,常州市,www.xyl.cn,xingyu@xyl.cn;lishujun@xyl.cn;zhangxiwu@xyl.cn,7815.0,星宇股份,星宇股份,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
638,601800.SH,中国交建,北京,中国交通建设股份有限公司,China Communications Construction Company Limited,zgjj,主板,20120309,SSE,王彤宙,王海怀,周长江,1617473.5425,20061008,北京,北京市,www.ccccltd.cn,ir@ccccltd.cn,133294.0,中国交建,中国交建,S620302,建筑装饰,基础建设,路桥施工,S620000,S620300
639,601801.SH,皖新传媒,安徽,安徽新华传媒股份有限公司,"Anhui Xinhua Media Co., Ltd",wxcm,主板,20100118,SSE,吴文胜,张克文,吴文胜,198920.4737,19900329,安徽,合肥市,www.wxm.com,ir@wxm.com,6307.0,皖新传媒,皖新传媒,S720101,传媒,文化传媒,平面媒体,S720000,S720100
640,601808.SH,中海油服,天津,中海油田服务股份有限公司,China Oilfield Services Limited,zhyf,主板,20070928,SSE,赵顺强,赵顺强,孙维洲,477159.2,20011225,天津,天津市,www.cosl.com.cn,cosl@cosl.com.cn,14602.0,中海油服,中海油服,S210401,采掘,采掘服务,油气钻采服务,S210000,S210400
641,601811.SH,新华文轩,四川,新华文轩出版传媒股份有限公司,"Xinhua Winshare Publishing & Media Co.,Ltd.",xhwx,主板,20160808,SSE,罗勇,李强,杨淼,123384.1,20050611,四川,成都市,www.winshare.com.cn,xh-dsb@winshare.com.cn,7633.0,新华文轩,新华文轩,S720101,传媒,文化传媒,平面媒体,S720000,S720100
642,601816.SH,京沪高铁,北京,京沪高速铁路股份有限公司,"Beijing-Shanghai High Speed Railway Co.,Ltd.",jhgt,主板,20200116,SSE,刘洪润,邵长虹,赵非,4910648.4611,20080109,北京,北京市,www.cr-jh.cn,crjhgt@vip.163.com,57.0,京沪高铁,京沪高铁,S420701,交通运输,铁路运输,铁路运输,S420000,S420700
643,601818.SH,光大银行,北京,中国光大银行股份有限公司,China Everbright Bank Company Limited,gdyh,主板,20100818,SSE,李晓鹏,付万军,赵陵,5403191.8195,19920618,北京,北京市,www.cebbank.com,IR@cebbank.com,45562.0,光大银行,光大银行,S480101,银行,银行,银行,S480000,S480100
644,601828.SH,美凯龙,上海,红星美凯龙家居集团股份有限公司,Red Star Macalline Group Corporation Ltd.,mkl,主板,20180117,SSE,车建兴,车建兴,邱喆,435473.2673,20070618,上海,上海市,www.chinaredstar.com,ir@chinaredstar.com,24191.0,美 凯 龙,美凯龙,S450502,商业贸易,商业物业经营,专业市场,S450000,S450500
645,601838.SH,成都银行,四川,成都银行股份有限公司,"Bank of Chengdu Co.,Ltd.",cdyh,主板,20180131,SSE,王晖,王涛,罗铮,361225.1334,19970508,四川,成都市,www.bocd.com.cn,ir@bocd.com.cn,6582.0,成都银行,成都银行,S480101,银行,银行,银行,S480000,S480100
646,601857.SH,中国石油,北京,中国石油天然气股份有限公司,Petrochina Company Limited,zgsy,主板,20071105,SSE,戴厚良,黄永章,柴守平,18302097.7818,19991105,北京,北京市,www.petrochina.com.cn,zhanghuayi@petrochina.com.cn;liangg@petrochina.com.cn;hko@petrochina.com.hk,423243.0,中国石油,中国石油,S210101,采掘,石油开采,石油开采,S210000,S210100
647,601858.SH,中国科传,北京,中国科技出版传媒股份有限公司,China Science Publishing & Media Ltd.,zgkc,主板,20170118,SSE,林鹏,彭斌,张凡,79050.0,19990415,北京,北京市,www.cspm.com.cn,investor@cspm.com.cn,1410.0,中国科传,中国科传,S720101,传媒,文化传媒,平面媒体,S720000,S720100
648,601860.SH,紫金银行,江苏,江苏紫金农村商业银行股份有限公司,"Jiangsu Zijin Rural Commercial Bank Co.,Ltd",zjyh,主板,20190103,SSE,赵远宽,史文雄,吴飞,366095.7566,20110325,江苏,南京市,www.zjrcbank.com,boardoffice@zjrcbank.com,2265.0,紫金银行,紫金银行,S480101,银行,银行,银行,S480000,S480100
649,601865.SH,福莱特,浙江,福莱特玻璃集团股份有限公司,"Flat Glass Group Co., Ltd",flt,主板,20190215,SSE,阮洪良,阮洪良,阮泽云,214689.3254,19980624,浙江,嘉兴市,www.flatgroup.com.cn,flat@flatgroup.com.cn,3440.0,福 莱 特,福莱特,S610201,建筑材料,玻璃制造,玻璃制造,S610000,S610200
650,601866.SH,中远海发,上海,中远海运发展股份有限公司,Cosco Shipping Development Company Limited,zyhf,主板,20071212,SSE,王大雄,刘冲,蔡磊,1358647.7301,20040303,上海,上海市,development.coscoshipping.com,ir@coscoshipping.com,5417.0,中远海发,中远海发,S420601,交通运输,航运,航运,S420000,S420600
651,601869.SH,长飞光纤,湖北,长飞光纤光缆股份有限公司,Yangtze Optical Fibre and Cable Joint Stock Limited Company,cfgx,主板,20180720,SSE,马杰,庄丹,郑昕,75790.5108,19880531,湖北,武汉市,www.yofc.com,ir@yofc.com,2879.0,长飞光纤,长飞光纤,S730202,通信,通信设备,通信传输设备,S730000,S730200
652,601872.SH,招商轮船,上海,招商局能源运输股份有限公司,"China Merchants Energy Shipping Co., Ltd.",zslc,主板,20061201,SSE,谢春林,王永新,孔康,810784.1801,20041231,上海,上海市,www.cmenergyshipping.com,IR@cmhk.com,3562.0,招商轮船,招商轮船,S420601,交通运输,航运,航运,S420000,S420600
653,601877.SH,正泰电器,浙江,浙江正泰电器股份有限公司,"Zhejiang Chint Electrics Co.,Ltd.",ztdq,主板,20100121,SSE,南存辉,南存辉,潘洁,214997.3551,19970805,浙江,温州市,www.chint.net,chintzqb@chint.com,28127.0,正泰电器,正泰电器,S630403,电气设备,高低压设备,低压设备,S630000,S630400
654,601878.SH,浙商证券,浙江,浙商证券股份有限公司,"Zheshang Securities Co.,Ltd.",zszq,主板,20170626,SSE,吴承根,王青山,张晖,387816.8795,20020509,浙江,杭州市,www.stocke.com.cn,zszq@stocke.com.cn,3087.0,浙商证券,浙商证券,S490101,非银金融,证券,证券,S490000,S490100
655,601880.SH,辽港股份,辽宁,辽宁港口股份有限公司,"Liaoning Port Co., Ltd.",lggf,主板,20101206,SSE,张翼,魏明晖,王慧颖,2398706.5816,20051116,辽宁,大连市,www.liaoganggf.cn,ir@dlport.cn,6152.0,大 连 港,大连港,S420101,交通运输,港口,港口,S420000,S420100
656,601882.SH,海天精工,浙江,宁波海天精工股份有限公司,"Ningbo Haitian Precision Machinery Co., Ltd.",htjg,主板,20161107,SSE,张静章,王焕卫,谢精斌,52200.0,20020410,浙江,宁波市,www.haitianprecision.com,jgzq@mail.haitian.com,1473.0,海天精工,海天精工,S640101,机械设备,通用机械,机床工具,S640000,S640100
657,601886.SH,江河集团,北京,江河创建集团股份有限公司,"Jangho Group Co.,Ltd",jhjt,主板,20110818,SSE,刘载望,许兴利,刘飞宇,115405.0,19990204,北京,北京市,www.jangho.com,ir@jangho.com;liufy@jangho.com;kongxy@jangho.com,8686.0,江河集团,江河集团,S620201,建筑装饰,装修装饰,装修装饰,S620000,S620200
658,601888.SH,中国中免,北京,中国旅游集团中免股份有限公司,China Tourism Group Duty Free Corporation Limited,zgzm,主板,20091015,SSE,彭辉,陈国强,常筑军,195247.5544,20080328,北京,北京市,www.ctgdutyfree.com.cn,cdfir@ctg.cn,14217.0,中国国旅,中国国旅,S460301,休闲服务,旅游综合,旅游综合,S460000,S460300
659,601890.SH,亚星锚链,江苏,江苏亚星锚链股份有限公司,"Asian Star Anchor Chain Co.,Ltd.Jiangsu",yxml,主板,20101228,SSE,陶安祥,陶良凤,肖莉莉,95940.0,20000316,江苏,泰州市,www.asac.cn,XLL@ASAC.CN;CYC@ASAC.CN,1582.0,亚星锚链,亚星锚链,S650401,国防军工,船舶制造,船舶制造,S650000,S650400
660,601898.SH,中煤能源,北京,中国中煤能源股份有限公司,China Coal Energy Company Limited,zmny,主板,20080201,SSE,王树东,彭毅,姜群,1325866.34,20060822,北京,北京市,www.chinacoalenergy.com,IRD@chinacoal.com,41593.0,中煤能源,中煤能源,S210201,采掘,煤炭开采,煤炭开采,S210000,S210200
661,601899.SH,紫金矿业,福建,紫金矿业集团股份有限公司,Zijin Mining Group Company Limited,zjky,主板,20080425,SSE,陈景河,邹来昌,郑友诚,2632931.224,20000906,福建,龙岩市,www.zjky.cn,dsh@zjky.cn;zheng_youcheng@zijinmining.com;zy@zijinmining.com,36860.0,紫金矿业,紫金矿业,S240401,有色金属,黄金,黄金,S240000,S240400
662,601900.SH,南方传媒,广东,南方出版传媒股份有限公司,"Southern Publishing and Media Co.,Ltd.",nfcm,主板,20160215,SSE,谭君铁,叶河,雷鹤,89587.6566,20091228,广东,广州市,www.nfcb.com.cn,ir@nfcb.com.cn,5836.0,南方传媒,南方传媒,S720101,传媒,文化传媒,平面媒体,S720000,S720100
663,601901.SH,方正证券,湖南,方正证券股份有限公司,"Founder Securities Co.,Ltd.",fzzq,主板,20110810,SSE,施华,,何亚刚,823210.1395,19941026,湖南,长沙市,www.foundersc.com,pub@foundersc.com,6912.0,方正证券,方正证券,S490101,非银金融,证券,证券,S490000,S490100
664,601908.SH,京运通,北京,北京京运通科技股份有限公司,"Beijing Jingyuntong Technology Co., Ltd.",jyt,主板,20110908,SSE,冯焕培,冯焕培,赵曦瑞,241460.2861,20020808,北京,北京市,www.jingyuntong.com,ir@jytcorp.com,2944.0,京 运 通,京运通,S630303,电气设备,电源设备,光伏设备,S630000,S630300
665,601916.SH,浙商银行,浙江,浙商银行股份有限公司,"China Zheshang Bank Co.,Ltd.",zsyh,主板,20191126,SSE,张荣森,张荣森,刘龙,2126869.6778,19930416,浙江,杭州市,www.czbank.com,ir@czbank.com,16272.0,浙商银行,浙商银行,S480101,银行,银行,银行,S480000,S480100
666,601918.SH,新集能源,安徽,中煤新集能源股份有限公司,"China Coal Xinji Energy Co.,Ltd",xjny,主板,20071219,SSE,杨伯达,郭占峰,戴斐,259054.18,19971201,安徽,淮南市,xinji.chinacoal.com,Daifei800@sohu.com;Liaoqj016@sohu.com,15666.0,新集能源,新集能源,S210201,采掘,煤炭开采,煤炭开采,S210000,S210200
667,601919.SH,中远海控,天津,中远海运控股股份有限公司,"COSCO SHIPPING Holdings Co.,Ltd.",zyhk,主板,20070626,SSE,万敏,杨志坚,郭华伟,1601412.571,20070105,天津,天津市,hold.coscoshipping.com,guo.huawei@coscoshipping.com;zhang.yueming@coscoshipping.com,29379.0,中远海控,中远海控,S420601,交通运输,航运,航运,S420000,S420600
668,601929.SH,吉视传媒,吉林,吉视传媒股份有限公司,"Jishi Media Co., Ltd.",jscm,主板,20120223,SSE,王胜杰,高雪菘,孙毅,311117.6649,20010509,吉林,长春市,www.jishimedia.com,sunyi@jishimedia.com;liuxiaohui@jishimedia.com,6842.0,吉视传媒,吉视传媒,S720103,传媒,文化传媒,有线电视网络,S720000,S720100
669,601933.SH,永辉超市,福建,永辉超市股份有限公司,"Yonghui Superstores Co., Ltd.",yhcs,主板,20101215,SSE,张轩松,李松峰,吴乐峰,907503.6993,20010413,福建,福州市,www.yonghui.com.cn,bod.yh@yonghui.cn,120748.0,永辉超市,永辉超市,S450302,商业贸易,一般零售,超市,S450000,S450300
670,601939.SH,建设银行,北京,中国建设银行股份有限公司,China Construction Bank Corporation,jsyh,主板,20070925,SSE,田国立,王江,胡昌苗,25001097.7486,20040917,北京,北京市,www.ccb.com,ir@ccb.com,345755.0,建设银行,建设银行,S480101,银行,银行,银行,S480000,S480100
671,601949.SH,中国出版,北京,中国出版传媒股份有限公司,"China Publishing & Media Holdings Co., Ltd",zgcb,主板,20170821,SSE,黄志坚,李岩,刘禹,182250.0,20111219,北京,北京市,www.cnpubc.com,zqb@cnpubc.com,4336.0,中国出版,中国出版,S720101,传媒,文化传媒,平面媒体,S720000,S720100
672,601952.SH,苏垦农发,江苏,江苏省农垦农业发展股份有限公司,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",sknf,主板,20170515,SSE,胡兆辉,朱亚东,张恒,137800.0,19920506,江苏,南京市,www.skiad.com.cn,skiad_ltd@163.com,10332.0,苏垦农发,苏垦农发,S110102,农林牧渔,种植业,粮食种植,S110000,S110100
673,601958.SH,金钼股份,陕西,金堆城钼业股份有限公司,"Jinduicheng Molybdenum Co.,Ltd.",jmgf,主板,20080417,SSE,程方方,程方方,尹战劳,322660.44,20070516,陕西,西安市,www.jdcmoly.com,jdc@jdcmoly.com,5216.0,金钼股份,金钼股份,S240504,有色金属,稀有金属,其他稀有小金属,S240000,S240500
674,601965.SH,中国汽研,重庆,中国汽车工程研究院股份有限公司,"China Automotive Engineering Research Institute Co., Ltd",zgqy,主板,20120611,SSE,李开国,万鑫铭,刘安民,98923.4957,20010111,重庆,重庆市,www.caeri.com.cn,ir@caeri.com.cn,1652.0,中国汽研,中国汽研,S280301,汽车,汽车服务,汽车服务,S280000,S280300
675,601966.SH,玲珑轮胎,山东,山东玲珑轮胎股份有限公司,"Shandong Linglong Tyre Co.,Ltd.",lllt,主板,20160706,SSE,王锋,王锋,孙松涛,137212.5701,19940606,山东,烟台市,www.linglong.cn,songtao_sun@linglong.cn;wenlei_zhao@linglong.cn;linglongdsb@linglong.cn,17475.0,玲珑轮胎,玲珑轮胎,S220601,化工,橡胶,轮胎,S220000,S220600
676,601968.SH,宝钢包装,上海,上海宝钢包装股份有限公司,"Shanghai Baosteel Packaging Co.,Ltd.",bgbz,主板,20150611,SSE,曹清,曹清,王逸凡,83333.33,20040326,上海,上海市,www.baosteelpackaging.com,ir601968@baosteel.com,1297.0,宝钢包装,宝钢包装,S360201,轻工制造,包装印刷,包装印刷,S360000,S360200
677,601969.SH,海南矿业,海南,海南矿业股份有限公司,"Hainan Mining Co., Ltd",hnky,主板,20141209,SSE,刘明东,郭风芳,何婧,202170.1729,20070822,海南,昌江黎族自治县,www.hnmining.com,hejing@hnmining.com;chenglei@hnmining.com;hnmining@hnmining.com,3328.0,海南矿业,海南矿业,S210301,采掘,其他采掘,其他采掘,S210000,S210300
